DEPT,Vp,Vs,DEN,phi,Kbulk_GPa,K_bg_depth,phi_bg_depth
1970.2272,3720.6713321541447,1964.0934336258208,2.5814,0.11873787878787878,22.45777852491929,22.01470107127443,0.11852878787878784
1970.3796,3656.1053841189723,1902.3153574517962,2.5802,0.12180151515151512,22.040158588795354,22.01470107127443,0.11852878787878784
1970.532,3592.492539213329,1857.3225306385095,2.5702,0.1247818181818182,21.349297762738846,22.01470107127443,0.11852878787878784
1970.6844,3567.4825371261636,1844.493690112957,2.5547,0.12432878787878786,20.924838401710247,22.01470107127443,0.11852878787878784
1970.8368,3618.989722449135,1888.8257490080255,2.5403,0.12614242424242428,21.18661767506958,22.00256870489777,0.11852878787878784
1970.9892,3707.7360062768757,1993.0986995815674,2.5297,0.12580454545454542,21.377777253158353,21.99760568417598,0.11852878787878784
1971.1416,3820.626116386199,2127.7368084506334,2.5314,0.12103939393939389,21.67089017500114,21.99707901339048,0.11852878787878784
1971.294,3938.345765567643,2205.732298781203,2.5317,0.11824848484848488,22.844948718662334,21.99760568417598,0.11852878787878784
1971.4464,3983.6575936512413,2258.823529411765,2.5394,0.11841515151515146,23.02342652581638,22.00256870489777,0.11847575757575751
1971.5988,3987.8324011382597,2241.3462196033965,2.5438,0.11963181818181814,23.41473802648862,22.01470107127443,0.11841515151515146
1971.7512,3933.821963581172,2191.599587277505,2.5471,0.12183181818181818,23.10426076199933,22.01470107127443,0.11837272727272723
1971.9036,3884.2622386756807,2151.4818260490238,2.5532,0.12368333333333334,22.763465856799332,22.01470107127443,0.11824848484848488
1972.056,3841.674607135835,2084.1210896233606,2.5635,0.12111212121212123,22.987031390246734,22.01470107127443,0.1181378787878788
1972.2084,3787.7234514511533,2042.8365670426392,2.5687,0.11758636363636356,22.559883350474824,22.01470107127443,0.11806060606060606
1972.3608,3765.7244942587527,2019.8700073160649,2.5699,0.11837272727272723,22.463104859014138,22.01470107127443,0.11793030303030305
1972.5132,3743.9795997332044,1997.4127999559628,2.5714,0.12006818181818175,22.36562419539774,22.01470107127443,0.11793030303030305
1972.6656,3700.367365867753,1963.707490049389,2.5724,0.11936515151515148,21.99707901339048,22.01470107127443,0.11793030303030305
1972.818,3683.1299837956785,1955.5409560080277,2.574,0.11793030303030305,21.79300927527018,22.01470107127443,0.11793030303030305
1972.9704,3684.6081779443325,1963.9023409612814,2.5739,0.11451060606060601,21.707725779740997,22.01470107127443,0.11778333333333335
1973.1228,3708.665355006151,1997.083000813772,2.5795,0.11241363636363637,21.761723118348797,22.01470107127443,0.11758636363636356
1973.2752,3728.1302595013503,2048.1448430830765,2.5892,0.11087424242424242,21.50527077337049,22.00256870489777,0.11778333333333335
1973.4276,3746.3449169302094,2055.214330939404,2.597,0.11066060606060604,21.82317699178199,21.99760568417598,0.11793030303030305
1973.58,3751.324594191108,2030.8343011111626,2.5992,0.1133439393939393,22.2839438503682,21.99760568417598,0.11793030303030305
1973.7324,3733.7841314174416,1994.0388183357366,2.5844,0.11852878787878784,22.328069029457744,22.00256870489777,0.11778333333333335
1973.8848,3720.3897620927924,1972.2053630009618,2.5452,0.12830757575757576,22.029150536364824,22.01470107127443,0.11758636363636356
1974.0372,3698.625150165637,2030.5772422122902,2.487,0.14099393939393934,20.349055345841766,22.029150536364824,0.1167636363636364
1974.1896,3671.01977990743,2140.429897760765,2.4307,0.15240454545454546,17.908909907999792,22.040158588795354,0.11666666666666659
1974.342,3650.5398559186538,2241.735256067505,2.4041,0.15481515151515146,15.929419056991286,22.261263658541797,0.11626969696969688
1974.4944,3655.408217232947,2284.441439827678,2.408,0.14938333333333334,15.420299780496602,22.2839438503682,0.1162166666666666
1974.6468,3635.058276615055,2276.2610172377485,2.4269,0.1397060606060606,15.302000205056382,22.285679570433075,0.11597121212121211
1974.7992,3659.8544703537386,2273.949771672465,2.4524,0.12672878787878789,15.940774918368215,22.312133925437088,0.11597121212121211
1974.9516,3773.8558951640666,2299.15923789811,2.4849,0.11313030303030297,17.875900247811412,22.328069029457744,0.11597121212121211
1975.104,3987.6654495216244,2354.2606092344486,2.5127,0.10290606060606053,21.386640969417677,22.36562419539774,0.11596969696969694
1975.2564,4191.978302936448,2419.714000601753,2.5185,0.10639848484848483,24.595656642902288,22.421517446184428,0.11595909090909094
1975.4088,4291.7790184385985,2451.745340235973,2.5047,0.12003030303030296,26.0604688927806,22.424952095961263,0.11595757575757573
1975.5612,4279.035813058921,2439.2430023816232,2.4946,0.12969090909090902,25.88631183785763,22.451576347908343,0.11594696969696965
1975.7136,4161.313708170129,2377.672346141665,2.5097,0.13016515151515148,24.541764170573064,22.45777852491929,0.11574848484848484
1975.866,4034.323516214725,2282.8519471648597,2.5415,0.12127878787878783,23.705118320114785,22.46006251917288,0.11561969696969696
1976.0184,3921.2760099730094,2183.0839642169044,2.5744,0.11595909090909094,23.226060247549793,22.46006251917288,0.11561969696969696
1976.1708,3863.0493248535518,2102.08346264457,2.5932,0.11246212121212121,23.420425917012466,22.46006251917288,0.11561969696969696
1976.3232,3797.6670761701375,2013.7553762908053,2.6015,0.11284696969696963,23.453374753237902,22.46006251917288,0.11553636363636363
1976.4756,3749.109770932837,1956.4183423205766,2.6028,0.11250303030303034,23.301290498342794,22.46006251917288,0.11553636363636363
1976.628,3667.163963617114,1913.462286964099,2.5987,0.11314545454545452,22.261263658541797,22.463104859014138,0.11553636363636363
1976.7804,3610.121130934403,1878.8059226767807,2.5907,0.11596969696969694,21.571270939845313,22.463104859014138,0.11553636363636363
1976.9328,3601.7895505562215,1864.3364907168523,2.5848,0.11595757575757573,21.553494118147476,22.463104859014138,0.11553636363636363
1977.0852,3638.3820659277694,1884.621353724508,2.5879,0.11511818181818183,22.00256870489777,22.46006251917288,0.11553636363636363
1977.2376,3680.581551205729,1904.365608206766,2.5926,0.11139393939393936,22.584664194639352,22.46006251917288,0.11553636363636363
1977.39,3709.428129829985,1923.3353967541823,2.5965,0.10816212121212125,22.920772485709037,22.46006251917288,0.11553636363636363
1977.5424,3706.509618319497,1937.0890914810661,2.5972,0.10864999999999998,22.686874492457555,22.46006251917288,0.11540909090909088
1977.6948,3686.818776164862,1925.1819227438643,2.6005,0.11305000000000003,22.49657557863246,22.45777852491929,0.11525606060606061
1977.8472,3659.696274025762,1902.8711628865206,2.6018,0.11525606060606061,22.285679570433075,22.421517446184428,0.11525606060606061
1977.9996,3621.4793648153322,1879.3086758334348,2.6026,0.1167636363636364,21.87757182612873,22.36562419539774,0.11525606060606061
1978.152,3613.592228405585,1878.0823842280513,2.6036,0.11226060606060599,21.75340137735114,22.36562419539774,0.11525606060606061
1978.3044,3618.779184421203,1878.2015850098808,2.603,0.11354242424242415,21.84448322717164,22.421517446184428,0.11525606060606061
1978.4568,3614.050689195198,1893.629935754504,2.6013,0.11140757575757568,21.53941416707892,22.421517446184428,0.11525606060606061
1978.6092,3614.003552347324,1900.8051606111762,2.5951,0.11553636363636363,21.39298711622649,22.421517446184428,0.11525606060606061
